"id","carat","cut","color","clarity","depth","table","price","x","y","z"
"1705",0.8,"Very Good","H","VVS2",62.9,56,3036,5.9,5.96,3.73
"1711",0.32,"Good","E","SI1",63.3,56,561,4.34,4.35,2.75
"1712",0.32,"Premium","G","VS2",60.5,58,561,4.41,4.42,2.67
"1713",0.4,"Good","H","SI2",63.7,59,561,4.64,4.69,2.97
"1715",0.32,"Ideal","G","VS2",61.4,56,561,4.37,4.39,2.69
"1724",0.32,"Premium","H","VS1",62.3,58,561,4.34,4.39,2.72
"1733",0.32,"Ideal","G","VS2",61.8,55,561,4.41,4.42,2.73
"1734",0.32,"Premium","G","VS2",61.7,60,561,4.32,4.4,2.69
"1736",0.32,"Very Good","G","VS2",62.6,58,561,4.37,4.39,2.74
"1739",0.32,"Ideal","H","VS1",61.9,55,561,4.4,4.42,2.73
"1751",0.71,"Ideal","F","VS1",61.7,55,3041,5.73,5.77,3.55
"1752",0.81,"Good","I","VS1",59.4,56,3042,5.97,6.11,3.59
"1762",0.71,"Very Good","D","VS2",62.8,56,3045,5.67,5.7,3.57
"1765",0.75,"Ideal","E","SI1",60.8,56,3045,5.91,5.89,3.59
"1766",0.75,"Very Good","D","SI1",59.7,62,3046,5.89,5.94,3.53
"1776",0.72,"Ideal","G","SI1",61.8,56,3048,5.7,5.76,3.55
"1780",0.72,"Premium","D","SI1",60.5,57,3048,5.89,5.85,3.55
"1783",0.66,"Ideal","D","VVS2",61.6,57,3049,5.64,5.57,3.45
"1789",0.82,"Good","E","SI2",61.8,56,3050,5.95,5.99,3.69
"1790",0.81,"Ideal","E","SI2",62.1,57,3050,5.97,5.91,3.69
"1798",0.71,"Very Good","E","VS2",59.9,59,3053,5.79,5.83,3.48
"1800",0.71,"Ideal","E","VS2",60.9,56,3053,5.77,5.83,3.53
"1801",0.81,"Ideal","F","SI2",62.3,54,3053,5.94,5.98,3.72
"1808",0.7,"Very Good","D","VS1",62.9,60,3054,5.62,5.67,3.55
"1811",1.01,"Fair","I","SI2",66.1,58,3054,6.21,6.04,4.05
"1814",0.65,"Very Good","D","VVS2",59.9,58,3056,5.63,5.69,3.39
"1819",0.92,"Very Good","D","SI2",60.2,61,3057,6.27,6.32,3.79
"1824",0.91,"Good","F","SI2",63.9,56,3058,6.11,6.06,3.89
"1826",0.91,"Premium","J","VS2",61.6,58,3058,6.28,6.23,3.85
"1828",0.81,"Very Good","E","SI2",62.9,56,3059,5.87,5.9,3.7
"1833",0.7,"Very Good","E","VS1",61.1,55,3061,5.72,5.77,3.51
"1834",0.71,"Very Good","E","VS1",63.3,56,3061,5.64,5.68,3.58
"1847",0.7,"Good","E","VS1",59.4,61,3063,5.79,5.83,3.45
"1849",0.76,"Premium","E","VS2",61.7,62,3064,5.85,5.82,3.6
"1850",0.7,"Ideal","F","VS2",61.4,56,3064,5.72,5.75,3.52
"1859",0.71,"Ideal","F","VS1",62.1,57,3066,5.73,5.76,3.57
"1860",0.8,"Ideal","F","SI2",62.5,56,3066,5.94,5.99,3.73
"1861",0.8,"Ideal","F","SI2",61.8,59,3066,5.94,5.96,3.68
"1871",0.8,"Very Good","G","SI1",62.1,56,3071,6.01,5.85,3.68
"1876",0.7,"Ideal","G","VVS1",61.6,55,3073,5.72,5.75,3.53
"1884",0.77,"Ideal","H","VS1",61.4,55,3074,5.89,5.93,3.63
"1887",0.72,"Very Good","D","VS2",62.6,59,3075,5.69,5.72,3.57
"1890",0.72,"Ideal","H","VVS1",62.2,57,3075,5.72,5.75,3.57
"1903",0.94,"Good","I","SI2",63.8,60,3079,6.21,6.14,3.94
"1907",1,"Fair","J","VS1",66.6,57,3080,6.07,6.03,4.03
"1908",1,"Premium","H","SI2",59.4,60,3080,6.49,6.4,3.83
"1912",0.71,"Ideal","H","VS2",61.8,55,3080,5.73,5.75,3.55
"1915",0.79,"Ideal","F","SI1",62,55,3081,5.93,5.95,3.68
"1918",0.91,"Very Good","H","SI1",63.4,55,3082,6.18,6.15,3.91
"1920",0.6,"Ideal","E","VVS1",62,53.7,3082,5.4,5.44,3.36
"1923",0.71,"Premium","F","VS1",58.6,62,3082,5.88,5.82,3.43
"1928",0.92,"Premium","F","SI2",62.1,60,3083,6.21,6.26,3.87
"1930",1.01,"Premium","H","SI2",59.4,62,3083,6.47,6.43,3.83
"1944",0.9,"Premium","E","SI2",63,57,3084,6.08,6.05,3.82
"1947",0.9,"Very Good","E","SI2",63.1,54,3084,6.2,6.17,3.9
"1954",0.7,"Good","D","VS2",63.2,60,3087,5.56,5.61,3.53
"1958",0.74,"Ideal","D","VS2",61.9,56,3087,5.84,5.79,3.6
"1961",0.79,"Premium","F","VS2",60.7,60,3089,5.95,5.97,3.62
"1964",0.73,"Ideal","G","SI1",60.9,57,3089,5.81,5.85,3.55
"1973",0.72,"Ideal","E","VS2",60.8,57,3091,5.79,5.82,3.53
"1987",0.81,"Very Good","G","SI1",62.3,59,3095,5.93,5.98,3.71
"1988",0.94,"Premium","F","SI2",62.3,59,3095,6.32,6.23,3.91
"2006",0.72,"Very Good","D","SI1",60.5,57,3102,5.85,5.89,3.55
"2007",0.9,"Very Good","J","VS1",62.6,55,3102,6.11,6.13,3.83
"2016",0.9,"Fair","G","SI2",55.9,62,3104,6.35,6.42,3.57
"2028",0.9,"Fair","H","SI2",65.6,58,3105,6.05,5.95,3.95
"2037",0.79,"Good","E","SI1",63.2,56,3107,5.83,5.91,3.71
"2046",0.32,"Premium","G","VS2",62.3,60,561,4.37,4.4,2.73
"2054",0.32,"Premium","G","VS2",62.6,59,561,4.33,4.36,2.72
"2056",0.32,"Premium","G","VS2",62.6,60,561,4.33,4.36,2.72
"2059",0.32,"Premium","H","VS1",60.6,60,561,4.4,4.44,2.68
"2069",0.32,"Premium","G","VS2",61.5,60,561,4.4,4.42,2.71
"2071",0.76,"Premium","E","VS2",63,59,3107,5.79,5.76,3.64
"2075",0.81,"Premium","H","VS1",61.7,58,3107,5.98,5.95,3.68
"2079",0.7,"Very Good","E","VS1",62,60,3109,5.61,5.64,3.49
"2083",0.76,"Very Good","E","VS2",61,58,3111,5.88,5.93,3.6
"2088",0.79,"Premium","D","SI1",61.4,59,3112,5.89,5.96,3.64
"2091",0.71,"Ideal","E","VS2",61.6,57,3112,5.71,5.79,3.54
"2093",0.78,"Very Good","G","VS2",62.6,58,3113,5.81,5.89,3.66
"2099",0.9,"Good","H","SI2",64.3,58,3114,5.97,6.03,3.86
"2102",0.7,"Good","E","VS2",60.3,60,3115,5.69,5.75,3.45
"2108",0.71,"Ideal","F","VS2",61.2,56,3116,5.77,5.79,3.54
"2120",0.91,"Fair","E","SI2",64.5,60,3119,6.04,5.96,3.87
"2127",0.9,"Premium","I","SI1",62.1,59,3121,6.19,6.15,3.83
"2130",0.72,"Ideal","H","VS2",61.7,56,3122,5.74,5.77,3.56
"2135",0.71,"Ideal","F","VS2",61.8,56.2,3123,5.7,5.75,3.53
"2139",0.77,"Very Good","G","VS2",62.8,59,3124,5.81,5.84,3.66
"2141",0.84,"Very Good","E","SI2",62.1,58,3125,6.02,6.09,3.76
"2145",0.52,"Ideal","E","VVS1",61.8,55,3125,5.2,5.19,3.21
"2152",0.7,"Very Good","G","VS1",61.9,57,3127,5.68,5.71,3.53
"2161",0.74,"Ideal","I","VVS2",61.3,57,3130,5.82,5.85,3.57
"2165",0.7,"Very Good","D","VS2",61.2,60,3131,5.73,5.77,3.52
"2171",0.94,"Good","I","SI2",63.8,60,3134,6.14,6.21,3.94
"2173",0.71,"Ideal","D","VS2",60.4,57,3135,5.77,5.82,3.5
"2176",0.81,"Premium","D","SI1",60.7,58,3135,6.07,5.99,3.66
"2191",1.01,"Very Good","G","SI1",62,63,3137,6.34,6.25,3.9
"2195",0.9,"Very Good","E","SI2",60.7,61,3139,6.16,6.22,3.76
"2202",0.7,"Ideal","G","VS1",61.2,57,3140,5.7,5.74,3.5
"2207",0.9,"Premium","J","SI1",60.4,59,3141,6.27,6.24,3.78
"2212",1,"Premium","G","SI2",61.5,56,3142,6.49,6.44,3.97
"2221",0.9,"Premium","I","VS1",60.7,58,3145,6.3,6.19,3.79
"2234",0.78,"Premium","D","SI1",60.9,55,3145,6,5.93,3.63
"2246",0.7,"Good","E","VS1",58.7,60,3148,5.79,5.83,3.41
"2250",1.03,"Fair","J","SI2",64.6,62,3149,6.3,6.21,4.06
"2254",0.75,"Ideal","E","VS2",61.7,56,3150,5.86,5.84,3.61
"2255",0.75,"Premium","E","VS2",61.8,58,3150,5.85,5.83,3.61
"2264",0.7,"Very Good","E","VVS2",59.2,61,3154,5.79,5.84,3.44
"2266",0.7,"Very Good","E","VS1",63.6,57,3154,5.61,5.65,3.58
"2274",0.8,"Ideal","D","SI2",61.9,54,3154,6,5.95,3.7
"2275",1.22,"Premium","J","SI2",62.6,59,3156,6.79,4.24,3.76
"2276",0.64,"Ideal","E","VVS2",62.1,53,3157,5.51,5.54,3.43
"2280",0.82,"Premium","D","SI2",61.7,56,3159,6.01,5.99,3.7
"2282",0.7,"Ideal","F","VVS2",62,57,3160,5.68,5.74,3.54
"2288",0.9,"Very Good","H","SI2",59.5,63,3160,6.26,6.31,3.74
"2294",0.63,"Ideal","E","VVS1",62.4,56,3161,5.48,5.52,3.43
"2300",0.9,"Good","G","SI2",63.3,59,3162,6.07,6.12,3.86
"2304",0.74,"Good","E","VS2",63.5,56,3163,5.75,5.8,3.67
"2308",0.73,"Ideal","H","VS2",61,56,3164,5.83,5.88,3.57
"2309",1,"Fair","H","SI2",63.7,54,3164,6.42,6.27,4.06
"2311",0.92,"Premium","H","SI1",60.7,59,3165,6.34,6.25,3.82
"2316",0.71,"Ideal","G","VVS1",62.1,56,3167,5.72,5.84,3.59
"2319",0.79,"Ideal","H","SI1",61.4,56,3167,5.93,5.96,3.65
"2321",0.7,"Ideal","H","IF",62.2,55,3167,5.68,5.71,3.54
"2327",0.91,"Very Good","J","SI2",62.4,61,3169,6.13,6.2,3.85
"2328",0.79,"Ideal","F","SI1",61.2,56,3169,5.96,6.01,3.66
"2332",0.92,"Ideal","J","SI1",62.3,56,3170,6.24,6.29,3.9
"2334",0.75,"Ideal","E","SI1",62.1,55,3170,5.81,5.85,3.62
"2335",0.74,"Premium","F","VS1",61.7,57,3170,5.85,5.79,3.59
"2345",0.83,"Ideal","G","SI1",61.8,55,3171,6.05,6.09,3.75
"2350",0.7,"Ideal","G","VS2",62.7,54,3172,5.65,5.7,3.65
"2362",0.7,"Premium","E","VS1",62.9,61,3175,5.65,5.57,3.53
"2366",1,"Fair","J","SI1",65.3,57,3175,6.33,6.12,4.08
"2368",0.9,"Very Good","I","SI1",61.8,58,3176,6.2,6.26,3.85
"2371",0.32,"Ideal","F","SI2",61.7,56,561,4.41,4.44,2.73
"2378",0.32,"Very Good","I","VVS2",63,57,561,4.33,4.37,2.74
"2384",0.32,"Very Good","E","SI1",62.2,58,561,4.36,4.39,2.72
"2394",0.32,"Ideal","G","VS2",62.5,56,561,4.38,4.42,2.75
"2396",0.32,"Ideal","G","VS2",61.8,55,561,4.41,4.43,2.73
"2399",0.26,"Very Good","F","VVS1",61.3,58,562,4.13,4.16,2.54
"2401",0.7,"Ideal","E","VS2",61.1,56,3176,5.73,5.76,3.51
"2411",0.81,"Good","D","SI1",63.9,58,3179,5.9,5.85,3.75
"2415",0.87,"Very Good","H","SI1",62.2,57,3180,6.05,6.11,3.78
"2428",0.73,"Very Good","D","VS2",63.5,58,3182,5.68,5.72,3.62
"2438",0.78,"Ideal","G","VS2",61.7,55,3184,5.94,5.89,3.65
"2439",0.7,"Ideal","H","VS1",61.2,55,3185,5.71,5.76,3.51
"2441",0.7,"Ideal","H","VS1",61.7,57,3185,5.66,5.7,3.5
"2448",0.9,"Very Good","J","VS1",62.5,56,3188,6.11,6.21,3.85
"2454",0.74,"Ideal","E","VS2",59.5,57,3189,5.92,5.94,3.53
"2463",0.7,"Ideal","G","VVS2",60.3,57,3191,5.75,5.83,3.49
"2467",0.8,"Ideal","E","VS2",61.4,55,3192,5.96,5.99,3.67
"2470",0.71,"Very Good","E","VS1",62.1,60,3192,5.65,5.71,3.53
"2475",1,"Good","H","SI2",62,64,3192,6.43,6.29,3.94
"2476",0.76,"Premium","E","VS2",60.1,59,3192,6.01,5.97,3.6
"2497",0.77,"Very Good","G","VS1",61.1,54,3197,5.91,5.94,3.62
"2501",0.71,"Ideal","E","VS1",61.4,59,3198,5.71,5.75,3.52
"2518",0.73,"Ideal","E","VS2",62.4,57,3201,5.75,5.79,3.6
"2523",1.04,"Very Good","H","I1",61.6,61,3203,6.45,6.47,3.98
"2535",0.9,"Fair","D","SI2",66,58,3205,6,5.97,3.95
"2546",0.7,"Ideal","G","VS1",61.4,55,3206,5.71,5.76,3.53
"2549",0.83,"Ideal","D","SI2",62.1,56,3207,6,6.04,3.74
"2551",0.77,"Very Good","H","VVS2",61.1,56,3208,5.89,5.92,3.61
"2557",0.9,"Very Good","I","VS2",62.5,57,3209,6.12,6.2,3.85
"2558",0.73,"Ideal","G","VS1",60.8,56.4,3209,5.81,5.86,3.55
"2564",0.9,"Premium","F","SI2",62.6,62,3210,6.06,6.01,3.78
"2569",0.9,"Very Good","I","SI1",63.1,54,3211,6.13,6.16,3.88
"2573",0.82,"Premium","E","SI1",61.2,61,3211,5.98,5.95,3.65
"2575",0.71,"Ideal","D","VS2",62.7,57,3212,5.7,5.75,3.59
"2578",0.76,"Ideal","G","SI1",61.2,57,3212,5.85,5.9,3.59
"2579",0.81,"Premium","E","SI1",60.8,59,3213,5.99,5.95,3.63
"2589",0.71,"Premium","D","VS2",59.2,59,3217,5.8,5.86,3.45
"2595",0.71,"Ideal","E","VS2",60.3,56,3217,5.8,5.84,3.51
"2596",0.77,"Premium","F","VS2",62.1,59,3218,5.85,5.87,3.64
"2597",0.52,"Ideal","D","VVS1",62,57,3218,5.15,5.17,3.2
"2603",0.72,"Very Good","F","VS1",62.8,58,3219,5.7,5.73,3.59
"2607",0.9,"Very Good","I","SI1",62.6,58,3220,6.08,6.15,3.83
"2614",0.51,"Ideal","D","VVS2",61.3,56,3223,5.14,5.15,3.16
"2616",0.82,"Premium","I","IF",61.2,60,3224,6.03,5.99,3.68
"2617",1.01,"Premium","H","SI1",62.9,58,3224,6.38,6.34,4
"2620",0.9,"Premium","G","SI2",61.3,55,3226,6.18,6.12,3.77
"2622",0.74,"Ideal","F","VS1",62.3,56,3226,5.76,5.79,3.6
"2623",0.73,"Very Good","E","VS1",62.3,58,3226,5.72,5.74,3.57
"2626",0.9,"Fair","H","VS2",65.5,57,3226,6.05,6.01,3.95
"2629",0.86,"Very Good","H","SI1",59.7,59,3228,6.14,6.23,3.69
"2639",0.96,"Premium","I","SI2",62.7,58,3229,6.24,6.2,3.9
"2640",0.91,"Good","H","SI1",63.7,60,3229,6.16,6.09,3.9
"2643",0.81,"Premium","F","SI1",61,59,3230,6.01,5.99,3.66
"2647",0.7,"Very Good","D","VS1",62.9,60,3231,5.57,5.62,3.52
"2658",0.77,"Premium","E","VS2",60.5,59,3234,5.98,5.92,3.6
"2660",0.8,"Very Good","H","VS2",63.1,57,3235,5.87,5.92,3.72
"2668",0.89,"Very Good","I","VS2",63.1,55,3238,6.09,6.17,3.87
"2673",0.71,"Ideal","E","VS1",60.4,56,3238,5.8,5.85,3.52
"2679",0.9,"Very Good","E","SI2",63.2,61,3239,6.06,5.99,3.81
"2683",0.72,"Ideal","F","SI1",60.2,57,3242,5.83,5.86,3.52
"2687",0.68,"Ideal","E","VS1",61.3,55,3243,5.67,5.71,3.49
"2692",0.9,"Good","I","VS2",63.7,61,3246,6.1,6.06,3.87
"2697",0.9,"Good","G","SI2",63.8,56,3246,6.16,6.13,3.92
"2708",0.39,"Very Good","H","SI2",62.4,59,562,4.58,4.65,2.88
"2712",0.25,"Fair","D","VS1",61.2,55,563,4.09,4.11,2.51
"2716",0.33,"Ideal","H","SI1",60.6,56,564,4.46,4.49,2.72
"2725",0.26,"Good","F","VVS1",63.3,57,564,4.05,4.07,2.57
"2726",0.36,"Ideal","G","SI2",61.8,56,565,4.58,4.61,2.84
"2728",0.34,"Ideal","E","SI1",62.6,55,565,4.46,4.49,2.8
"2729",0.31,"Ideal","D","SI1",61.3,56,565,4.36,4.41,2.69
"2730",0.31,"Ideal","D","SI1",61.7,55,565,4.37,4.41,2.71
"2733",0.91,"Ideal","F","SI2",61.1,55,3246,6.24,6.19,3.8
"2742",0.61,"Ideal","F","VVS2",61.4,56,3248,5.44,5.49,3.36
"2746",1,"Fair","H","SI2",66.5,62,3248,6.19,6.1,4.09
"2748",0.76,"Ideal","E","VS2",61.5,56,3249,5.89,5.92,3.63
"2758",0.9,"Fair","G","SI1",65.2,59,3250,6.05,6.01,3.93
"2772",0.7,"Ideal","G","VS2",61.9,56,3253,5.68,5.7,3.52
"2774",0.7,"Ideal","G","VS2",61.6,57,3253,5.7,5.73,3.53
"2794",0.78,"Ideal","F","VS2",61.3,57,3259,5.91,5.93,3.63
"2795",1,"Good","F","SI2",59.4,64,3259,6.52,6.48,3.86
"2796",0.75,"Very Good","E","SI1",59.2,59,3260,5.93,5.97,3.52
"2797",0.77,"Premium","E","VS1",60.8,56,3260,5.95,5.9,3.6
"2801",1.04,"Good","H","I1",63.9,58,3261,6.42,6.35,4.08
"2803",0.9,"Very Good","D","SI2",59,61,3262,6.28,6.32,3.72
"2805",0.91,"Premium","G","SI1",62.5,56,3262,6.3,6.18,3.9
"2814",1,"Good","F","SI2",63.6,62,3265,6.25,6.2,3.96
"2820",1,"Fair","F","SI2",65.1,55,3265,6.26,6.23,4.07
"2828",0.9,"Good","F","SI2",63.1,57,3267,6.11,6.18,3.88
"2834",0.8,"Very Good","F","SI1",61.6,56,3267,5.96,6,3.68
"2838",0.7,"Ideal","E","VS2",62.6,55,3268,5.66,5.68,3.55
"2839",0.96,"Premium","J","SI1",60.3,59,3269,6.4,6.36,3.85
"2846",0.73,"Ideal","G","VS1",61.5,56,3270,5.8,5.77,3.56
"2848",0.79,"Ideal","D","SI1",61.3,54,3270,6.01,5.96,3.67
"2851",0.67,"Ideal","G","IF",61.6,55,3271,5.61,5.65,3.47
"2854",0.73,"Ideal","G","VS1",60.2,56,3273,5.86,5.9,3.54
"2869",0.7,"Very Good","G","VVS1",62.8,56,3276,5.63,5.67,3.55
"2876",0.78,"Ideal","E","VS2",62,55,3276,5.95,5.89,3.67
"2879",0.7,"Good","E","VS1",61.3,62,3277,5.64,5.72,3.48
"2882",1.18,"Very Good","E","I1",59.9,63,3278,6.85,6.8,4.09
"2883",0.91,"Fair","H","SI1",65.3,62,3278,6.11,6.01,3.96
"2884",0.84,"Ideal","G","SI1",62.4,57,3279,6.06,6.03,3.77
"2888",0.93,"Ideal","J","VS1",62.3,56,3281,6.26,6.22,3.89
"2893",0.91,"Very Good","G","SI2",63.2,61,3282,6.27,6.01,3.88
"2898",0.92,"Fair","F","SI2",65.1,58,3282,6.12,6.07,3.97
"2905",0.72,"Ideal","H","IF",62.1,58,3283,5.72,5.75,3.56
"2906",0.8,"Good","F","VS2",60.5,62.3,3283,5.97,6.01,3.62
"2910",0.86,"Ideal","D","SI2",60.2,56,3284,6.16,6.19,3.72
"2913",0.8,"Premium","F","VS2",62.4,59,3285,5.92,5.85,3.67
"2914",0.94,"Fair","H","SI1",68.4,53,3285,6.05,5.97,4.11
"2924",1.03,"Premium","I","SI1",58.4,60,3288,6.6,6.58,3.85
"2944",1,"Very Good","J","SI2",63.2,62,3293,6.32,6.27,3.98
"2957",0.82,"Premium","E","SI1",62.5,56,3295,6.01,5.96,3.74
"2968",0.91,"Very Good","D","SI2",62.7,59,3298,6.16,6.22,3.88
"2969",0.78,"Good","D","VS2",64,54,3298,5.82,5.86,3.74
"2972",0.91,"Very Good","J","VS2",62.6,55,3299,6.17,6.19,3.87
"2973",1.01,"Very Good","I","SI2",61.5,62,3299,6.37,6.41,3.93
"2975",0.91,"Ideal","J","VS2",61.9,58,3299,6.18,6.22,3.84
"2976",0.71,"Ideal","G","VS2",61.8,56,3299,5.68,5.72,3.52
"2977",0.71,"Ideal","G","VS2",61.8,56,3299,5.73,5.76,3.55
"2985",0.77,"Ideal","G","VS2",61.8,54,3300,5.91,5.94,3.66
"2989",0.71,"Ideal","E","VS2",61.8,57,3301,5.69,5.74,3.53
"2998",0.9,"Good","G","SI2",63.4,59,3303,6.04,6.08,3.84
"3005",0.71,"Ideal","E","VS2",62,56,3304,5.72,5.75,3.55
"3008",0.76,"Good","G","IF",64.6,61,3304,5.72,5.8,3.72
"3013",0.82,"Ideal","E","VS1",60,55,3306,6.18,6.08,3.68
"3017",0.73,"Very Good","E","VS2",61.5,58,3307,5.71,5.8,3.54
"3023",0.9,"Ideal","I","SI1",60.8,57,3308,6.22,6.25,3.79
"3027",0.77,"Ideal","D","SI1",60.8,57,3309,5.9,5.94,3.6
"3028",0.7,"Ideal","E","VS1",62.2,58,3309,5.67,5.71,3.54
"3029",0.7,"Ideal","H","IF",61.3,59,3309,5.69,5.72,3.5
"3035",0.41,"Good","J","VS2",64,59,565,4.64,4.71,2.99
"3039",0.3,"Good","F","VS2",63.4,59,565,4.23,4.25,2.69
"3043",0.3,"Ideal","F","VS2",62.4,57,565,4.29,4.33,2.69
"3048",0.27,"Very Good","G","VVS1",61,56,566,4.21,4.25,2.57
"3052",0.38,"Ideal","G","SI2",62.8,57,566,4.58,4.59,2.88
"3061",0.7,"Good","F","VVS1",63.3,56,3310,5.64,5.7,3.59
"3068",0.81,"Premium","F","SI1",61.6,58,3311,5.96,5.92,3.66
"3082",0.57,"Ideal","F","VVS1",61.3,56,3313,5.37,5.4,3.3
"3086",0.75,"Very Good","E","VS1",61.5,54,3314,5.88,5.82,3.6
"3097",0.73,"Ideal","D","VS2",61.8,54,3319,5.89,5.92,3.65
"3109",0.71,"Very Good","F","VS2",63,54,3323,5.7,5.72,3.6
"3120",0.7,"Ideal","H","VVS2",61.8,55,3325,5.69,5.74,3.53
"3122",0.7,"Ideal","H","VVS2",60.9,56,3325,5.76,5.79,3.52
"3126",0.78,"Ideal","D","SI1",61.2,58,3326,5.92,5.95,3.63
"3127",0.9,"Fair","F","SI1",65.3,61,3326,6,5.95,3.9
"3133",0.79,"Ideal","D","SI1",61.3,54,3328,5.96,6.01,3.67
"3142",0.7,"Ideal","E","SI1",61.1,56,3330,5.75,5.78,3.52
"3143",0.7,"Ideal","E","SI1",61.6,56,3330,5.7,5.72,3.52
"3149",0.9,"Fair","E","SI1",65,61,3332,6.05,6.02,3.92
"3162",0.92,"Good","D","SI2",57.8,63,3335,6.36,6.4,3.69
"3172",1.01,"Premium","D","SI2",58.9,59,3337,6.54,6.49,3.84
"3176",0.81,"Ideal","E","SI1",61.3,57,3338,6.08,6.03,3.71
"3177",0.9,"Ideal","G","SI2",62.5,55,3338,6.21,6.15,3.86
"3178",0.71,"Very Good","E","VVS2",63.4,58,3340,5.64,5.69,3.59
"3196",0.71,"Very Good","E","VS2",62.5,58,3344,5.69,5.73,3.57
"3199",0.72,"Ideal","G","VS2",61.7,55,3344,5.72,5.79,3.55
"3207",0.71,"Ideal","E","VS1",62.3,56,3346,5.69,5.74,3.56
"3211",0.83,"Premium","D","SI1",62.2,60,3347,6.01,5.98,3.73
"3217",1.01,"Good","I","SI2",64.1,58,3349,6.26,6.31,4.03
"3221",0.9,"Very Good","G","SI2",63.5,57,3350,6.09,6.13,3.88
"3234",0.73,"Very Good","E","VS1",62.1,60,3353,5.71,5.79,3.57
"3241",0.71,"Very Good","F","VVS2",62.1,60,3354,5.69,5.72,3.54
"3244",0.71,"Ideal","E","VS1",62.4,57,3354,5.67,5.71,3.55
"3253",0.8,"Ideal","I","IF",62.4,58,3357,5.9,5.96,3.7
"3255",0.82,"Ideal","D","SI2",62.1,57,3357,6.04,6,3.74
"3256",0.91,"Good","D","SI1",64,59,3357,6.13,6.02,3.89
"3257",0.74,"Premium","E","VS1",62.8,59,3357,5.76,5.68,3.59
"3263",1.02,"Very Good","J","SI2",63.1,58,3359,6.38,6.34,4.01
"3264",0.93,"Ideal","I","SI1",61.9,57,3359,6.23,6.21,3.85
"3268",0.71,"Ideal","E","SI1",60.8,57,3360,5.8,5.84,3.54
"3270",1,"Premium","H","SI2",59.4,60,3360,6.55,6.49,3.87
"3289",0.91,"Premium","H","SI2",62.9,59,3363,6.15,6.12,3.86
"3298",1.13,"Ideal","F","I1",61.2,56,3366,6.76,6.71,4.12
"3309",0.73,"Very Good","E","VS1",60.9,61,3370,5.79,5.81,3.53
"3313",0.9,"Very Good","D","SI2",61,61,3371,6.15,6.17,3.76
"3314",0.71,"Ideal","H","VVS2",61.7,57,3371,5.68,5.73,3.53
"3326",0.7,"Very Good","D","VS1",62.8,58,3375,5.65,5.68,3.56
"3334",0.71,"Ideal","E","SI1",61.7,55,3376,5.73,5.77,3.55
"3341",0.9,"Premium","H","SI1",62,55,3377,6.21,6.17,3.84
"3344",0.5,"Very Good","D","IF",62.9,59,3378,4.99,5.09,3.17
"3351",0.91,"Premium","E","SI2",60,60,3379,6.28,6.23,3.75
"3357",0.71,"Ideal","E","VS2",61.6,56,3381,5.71,5.75,3.53
"3358",0.92,"Good","I","SI1",63.3,58,3382,6.14,6.18,3.9
"3359",0.91,"Very Good","H","SI2",63.4,57,3382,6.1,6.18,3.89
"3364",0.3,"Very Good","I","VS2",62.7,56,407,4.27,4.28,2.68
"3366",0.25,"Very Good","G","VS2",61.9,57,407,4.05,4.08,2.51
"3370",0.3,"Ideal","I","VS2",62.3,56,407,4.28,4.29,2.67
"3381",0.31,"Ideal","I","SI1",62.7,56,408,4.3,4.34,2.71
"3386",0.31,"Very Good","G","SI2",61.8,59,408,4.3,4.34,2.67
"3389",0.31,"Very Good","F","SI2",63,58,408,4.34,4.36,2.74
"3399",0.3,"Ideal","F","VS2",62.6,54,567,4.3,4.33,2.7
"3400",0.3,"Very Good","I","VS1",61.8,63,567,4.29,4.26,2.64
"3407",0.33,"Good","D","SI1",63.1,55,567,4.42,4.46,2.8
"3418",0.36,"Good","H","VS2",63.7,55,568,4.49,4.52,2.87
"3427",0.79,"Ideal","E","SI1",62,57,3384,5.92,5.96,3.68
"3429",0.71,"Premium","H","IF",60.2,61,3384,5.8,5.76,3.48
"3435",0.91,"Very Good","G","SI2",64,61,3387,6.05,6.08,3.88
"3438",0.9,"Premium","H","SI1",61,59,3387,6.16,6.11,3.74
"3442",0.9,"Fair","H","SI1",65.4,56,3387,6.11,6.04,3.97
"3450",0.9,"Very Good","H","SI1",63,55,3388,6.12,6.16,3.87
"3452",1.1,"Premium","H","SI2",59.2,59,3388,6.8,6.74,4.01
"3472",0.83,"Premium","F","VS2",62,59,3393,6,5.96,3.71
"3476",1.01,"Good","I","SI1",58.4,64,3394,6.51,6.48,3.79
"3479",1.05,"Very Good","J","SI2",60.9,60,3395,6.51,6.59,3.99
"3481",0.61,"Ideal","D","VVS2",62.2,54,3397,5.41,5.45,3.38
"3487",0.9,"Premium","I","VS2",61.8,59,3398,6.15,6.21,3.82
"3490",0.9,"Good","I","VS1",62.8,57,3398,6.07,6.16,3.84
"3503",0.9,"Good","E","SI2",63.2,57,3401,6.06,6.15,3.86
"3508",0.74,"Ideal","G","VVS1",61.9,54,3402,5.8,5.84,3.6
"3511",1.14,"Fair","J","SI2",64.4,55,3403,6.56,6.54,4.22
"3514",0.91,"Premium","D","SI2",62,62,3403,6.25,6.16,3.85
"3515",0.81,"Very Good","H","VS1",62.5,57,3404,5.94,5.96,3.72
"3520",0.91,"Very Good","F","SI2",63,59,3405,6.12,6.17,3.87
"3526",0.9,"Very Good","I","SI1",61,58,3407,6.19,6.23,3.79
"3527",0.9,"Very Good","I","SI1",61.8,56,3407,6.19,6.24,3.84
